414	| (10) | ¹⁶O + H → ¹⁰B + … | 碎裂反应，>1 GeV 截面近似恒定 |	| (10) | $^{16}{\rm O}$ + H → $^{10}{\rm B}$ + … | 碎裂反应，>1 GeV 截面近似恒定 |	R2 核素/希腊字母/单位
416	| (12) | Q_p̄(E) = 2αρF ∫ dN_p J_p(E_p) dE_p | 反质子源项 |	| (12) | Q_p̄(E) = 2$\alpha$$\rho$F ∫ dN_p J_p(E_p) dE_p | 反质子源项 |	R2 核素/希腊字母/单位
417	| (13) | j⁽⁰⁾(E) = τ_R(E) Q_p̄(E) | leaky-box 平衡解 |	| (13) | j⁽⁰⁾(E) = $\tau$_R(E) Q_p̄(E) | leaky-box 平衡解 |	R2 核素/希腊字母/单位
430	| LIS 能量密度 ρ_E | ~1 eV/cm³ | 本文 |	| LIS 能量密度 $\rho$_E | ~1 eV/cm³ | 本文 |	R2 核素/希腊字母/单位
432	| 在盘中的驻留时间 τ_R | 5 × $10^{6}$ yr | 本文 |	| 在盘中的驻留时间 $\tau$_R | 5 × $10^{6}$ yr | 本文 |	R2 核素/希腊字母/单位
433	| 逃逸指数 δ | ≈ 0.6 | Eq. (4) |	| 逃逸指数 $\delta$ | ≈ 0.6 | Eq. (4) |	R2 核素/希腊字母/单位
434	| 观测微分谱 γ | ≈ 2.7 | Eq. (5) |	| 观测微分谱 $\gamma$ | ≈ 2.7 | Eq. (5) |	R2 核素/希腊字母/单位
435	| 源谱指数 | ≈ 2.1 | 由 γ - δ 推出 |	| 源谱指数 | ≈ 2.1 | 由 $\gamma$ - $\delta$ 推出 |	R2 核素/希腊字母/单位
440	| 星际磁场 B | 3 μGauss | 本文 |	| 星际磁场 B | 3 $\mu$Gauss | 本文 |	R2 核素/希腊字母/单位
442	| 加速寿命 τ_A | 1000 yr | 本文 |	| 加速寿命 $\tau$_A | 1000 yr | 本文 |	R2 核素/希腊字母/单位
450	| 再加速所需 δ 调整 | τ_R(E) 下降更慢 | Ref. 51 |	| 再加速所需 $\delta$ 调整 | $\tau$_R(E) 下降更慢 | Ref. 51 |	R2 核素/希腊字母/单位
492	大部分宇宙线由超新星激波通过一阶 Fermi 加速产生（源谱 E⁻²，观测谱 E⁻²·⁷，δ ≈ 0.6）	大部分宇宙线由超新星激波通过一阶 Fermi 加速产生（源谱 E⁻²，观测谱 E⁻²·⁷，$\delta$ ≈ 0.6）	R2 核素/希腊字母/单位
18	| 同时 | 同时 | meanwhile / simultaneously | adv. | "**假说 1（Lagage-Cesarsky Ref. 31, Cowsik-Gaisser Ref. 32）**： - 观测宇宙线中 **25–30%** 来自"**遮蔽源（shrouded sources）**"——粒子在源处被足够多的物质穿透，产生大量反质子，同时碎裂掉重核以不破坏 B/C 等传统扩散模型的拟合。 - [CRITIQUE] 简单模型**难以同时满足观测到的 ³He/⁴He 比值**——氦截面足够小，使得 ³He/⁴" | 递进/顺序 |	| 同时 | 同时 | meanwhile / simultaneously | adv. | "**假说 1（Lagage-Cesarsky Ref. 31, Cowsik-Gaisser Ref. 32）**： - 观测宇宙线中 **25–30%** 来自"**遮蔽源（shrouded sources）**"——粒子在源处被足够多的物质穿透，产生大量反质子，同时碎裂掉重核以不破坏 B/C 等传统扩散模型的拟合。 - [CRITIQUE] 简单模型**难以同时满足观测到的 $^{3}{\rm He}$/$^{4}{\rm He}$ 比值**——氦截面足够小，使得 $^{3}{\rm He}$/⁴" | 递进/顺序 |	R2 核素/希腊字母/单位
20	| 例如 | 例如 | for instance / for example / e.g. | phrase | "**逐项解释**： - 第一项 Q_{\bar{p}}(E)：反质子**源项**（产生率） - 第二项 1/τ_R · J：反质子从**银河系逃逸** - 第三项 1/τ_I · [...]：反质子在星际气体中的**衰减**（湮灭 + 产生反核子出射的次生反应；高能时后者主导） - 第四项 B · [...]：反质子**再加速**，B 是遭遇再加速位点的速率（例如弱星际激波）；dP(E,E')/dE 是从能量 E' 再加速到 E 的归一" | 举例 |	| 例如 | 例如 | for instance / for example / e.g. | phrase | "**逐项解释**： - 第一项 Q_{\bar{p}}(E)：反质子**源项**（产生率） - 第二项 1/$\tau$_R · J：反质子从**银河系逃逸** - 第三项 1/$\tau$_I · [...]：反质子在星际气体中的**衰减**（湮灭 + 产生反核子出射的次生反应；高能时后者主导） - 第四项 B · [...]：反质子**再加速**，B 是遭遇再加速位点的速率（例如弱星际激波）；dP(E,E')/dE 是从能量 E' 再加速到 E 的归一" | 举例 |	R2 核素/希腊字母/单位
90	大部分宇宙线由超新星激波通过一阶 Fermi 加速产生（源谱 E⁻²，观测谱 E⁻²·⁷，δ ≈ 0.6）	大部分宇宙线由超新星激波通过一阶 Fermi 加速产生（源谱 E⁻²，观测谱 E⁻²·⁷，$\delta$ ≈ 0.6）	R2 核素/希腊字母/单位
147	- 极高能处增大趋于零（因 τ_R(E) 的能量依赖性）	- 极高能处增大趋于零（因 $\tau$_R(E) 的能量依赖性）	R2 核素/希腊字母/单位
151	- 若用 leaky-box 模型的 τ_R(E) 作为输入，次级/初级比会比观测**更陡**；通过调整 δ（Eq. 3 中的 δ），使 τ_R(E) 下降更慢来修正（Ref. 51）	- 若用 leaky-box 模型的 $\tau$_R(E) 作为输入，次级/初级比会比观测**更陡**；通过调整 $\delta$（Eq. 3 中的 $\delta$），使 $\tau$_R(E) 下降更慢来修正（Ref. 51）	R2 核素/希腊字母/单位
23	- **leaky-box 传播模型**：J(E) ∝ E^(-δ) · Q(E)，δ ≈ 0.6	- **leaky-box 传播模型**：J(E) ∝ E^(-$\delta$) · Q(E)，$\delta$ ≈ 0.6	R2 核素/希腊字母/单位
88	- **J(E) = E^(-δ) · Q(E)** 的分解方法，用于从观测谱反推源谱	- **J(E) = E^(-$\delta$) · Q(E)** 的分解方法，用于从观测谱反推源谱	R2 核素/希腊字母/单位
18	- **[FACT]** 相互作用可观测后果：γ 射线线谱与连续谱、某些元素和同位素的丰度（综述：Reeves [69], Bloemen [18]）。	- **[FACT]** 相互作用可观测后果：$\gamma$ 射线线谱与连续谱、某些元素和同位素的丰度（综述：Reeves [69], Bloemen [18]）。	R2 核素/希腊字母/单位
20	- **[FACT]** Orion 复合体的 γ 射线线探测 [17]（Bloemen et al. 1994, A&A Letters 281, L5–L8）——由核碰撞激发后释放，早在 Meneguzzi & Reeves [50] 与 Ramaty et al. [59] 就已预言。	- **[FACT]** Orion 复合体的 $\gamma$ 射线线探测 [17]（Bloemen et al. 1994, A&A Letters 281, L5–L8）——由核碰撞激发后释放，早在 Meneguzzi & Reeves [50] 与 Ramaty et al. [59] 就已预言。	R2 核素/希腊字母/单位
132	- **[FACT]** Tibet ASγ 实验在 ~ 一个能量因子 10 范围内**可辨认地**展现出膝两侧的谱平滑过渡，与预期化学组成渐变一致 [55, 56, 77]。	- **[FACT]** Tibet AS$\gamma$ 实验在 ~ 一个能量因子 10 范围内**可辨认地**展现出膝两侧的谱平滑过渡，与预期化学组成渐变一致 [55, 56, 77]。	R2 核素/希腊字母/单位
168	| Tibet ASγ [1] | <10^14.75 eV | 全部 | 2.60 ± 0.04 |	| Tibet AS$\gamma$ [1] | <10^14.75 eV | 全部 | 2.60 ± 0.04 |	R2 核素/希腊字母/单位
180	| Tibet ASγ [1] | >10^15.85 eV | 全部 | 3.00 ± 0.05 |	| Tibet AS$\gamma$ [1] | >10^15.85 eV | 全部 | 3.00 ± 0.05 |	R2 核素/希腊字母/单位
198	- **[FACT]** 以 p = A m_p c γ β，A = 原子质量数，γ、β 为洛伦兹因子与速度（c 单位）。非相对论谱可写为 ~β^(−2.67) dβ。	- **[FACT]** 以 p = A m_p c $\gamma$ $\beta$，A = 原子质量数，$\gamma$、$\beta$ 为洛伦兹因子与速度（c 单位）。非相对论谱可写为 ~$\beta$^(−2.67) d$\beta$。	R2 核素/希腊字母/单位
209	- **[FACT]** 穿越热物质一段时间 τ 后，出现低能截止，分布为：	- **[FACT]** 穿越热物质一段时间 $\tau$ 后，出现低能截止，分布为：	R2 核素/希腊字母/单位
210	- 截止以下：~β² dβ （式 3）	- 截止以下：~$\beta$² d$\beta$ （式 3）	R2 核素/希腊字母/单位
212	- 截止速度：β_crit ∼ {Z² (n_e, n_H) τ}^(1/3) （式 4）	- 截止速度：$\beta$_crit ∼ {Z² (n_e, n_H) $\tau$}^(1/3) （式 4）	R2 核素/希腊字母/单位
225	- **[FACT]** 逆过程：高能质子与较重热核 (如 C) 碰撞，剩余核被激发后发射 **γ 射线线**。	- **[FACT]** 逆过程：高能质子与较重热核 (如 C) 碰撞，剩余核被激发后发射 **$\gamma$ 射线线**。	R2 核素/希腊字母/单位
242	τ_s = spallation 时标，τ_{L,gal} = 从银河盘扩散出去的时标。	$\tau$_s = spallation 时标，$\tau$_{L,gal} = 从银河盘扩散出去的时标。	R2 核素/希腊字母/单位
285	其中 x = t/τ_{L,cl}。长时间极限下：	其中 x = t/$\tau$_{L,cl}。长时间极限下：	R2 核素/希腊字母/单位
297	- **[FACT]** 假设 τ_{L,cl} < τ_{L,gal}，积分收敛（反方向亦然）。	- **[FACT]** 假设 $\tau$_{L,cl} < $\tau$_{L,gal}，积分收敛（反方向亦然）。	R2 核素/希腊字母/单位
314	- **[FACT]** 逃逸时间 τ_{L,gal} ∝ E^(-1/3)（相对论区）。	- **[FACT]** 逃逸时间 $\tau$_{L,gal} ∝ E^(-1/3)（相对论区）。	R2 核素/希腊字母/单位
344	- 逃逸时间 τ_{L,gal} ~ E^(−1/3) 依然成立；但"逃逸长度"不再是逃逸时间的简单映射，因为次级在云外的**生成**和**泄漏**叠加。	- 逃逸时间 $\tau$_{L,gal} ~ E^(−1/3) 依然成立；但"逃逸长度"不再是逃逸时间的简单映射，因为次级在云外的**生成**和**泄漏**叠加。	R2 核素/希腊字母/单位
351	- **[CRITIQUE]** τ_{L,cl,0}、τ_{L,gal,0} 的绝对值未定；文中所有结论都是**能量依赖的幂律形状**，不涉及绝对丰度拟合。	- **[CRITIQUE]** $\tau$_{L,cl,0}、$\tau$_{L,gal,0} 的绝对值未定；文中所有结论都是**能量依赖的幂律形状**，不涉及绝对丰度拟合。	R2 核素/希腊字母/单位
352	- **[CRITIQUE]** 式 (15) 长时间近似下 N_{s,1} ∝ t·exp(−t/τ_{L,cl}) 意味着云内次级先累积再泄漏，但作者未讨论在 t ≪ τ_{L,cl} 时的观测后果。	- **[CRITIQUE]** 式 (15) 长时间近似下 N_{s,1} ∝ t·exp(−t/$\tau$_{L,cl}) 意味着云内次级先累积再泄漏，但作者未讨论在 t ≪ $\tau$_{L,cl} 时的观测后果。	R2 核素/希腊字母/单位
359	- **[FACT]** **大爆炸核合成**：H, ⁴He, ²H, ³He, ⁷Li。Deuterium 在类星体吸收线曾引起兴奋，现与邻近星系首次测量 [22] 一致。	- **[FACT]** **大爆炸核合成**：H, $^{4}{\rm He}$, $^{2}{\rm H}$, $^{3}{\rm He}$, $^{7}{\rm Li}$。Deuterium 在类星体吸收线曾引起兴奋，现与邻近星系首次测量 [22] 一致。	R2 核素/希腊字母/单位
399	| [1] | Amenomori et al. Tibet ASγ | 观测数据（膝下谱） |	| [1] | Amenomori et al. Tibet AS$\gamma$ | 观测数据（膝下谱） |	R2 核素/希腊字母/单位
418	| [50] | Meneguzzi & Reeves 1975 | γ 射线线预言 |	| [50] | Meneguzzi & Reeves 1975 | $\gamma$ 射线线预言 |	R2 核素/希腊字母/单位
422	| [59] | Ramaty et al. 1979 ApJS | γ 线发射预言 |	| [59] | Ramaty et al. 1979 ApJS | $\gamma$ 线发射预言 |	R2 核素/希腊字母/单位
432	- **[FACT]** 观测侧覆盖 Akeno、Tibet ASγ、JACEE、LEAP、RICH、Fly's Eye、Haverah Park、MSU 等主流实验。	- **[FACT]** 观测侧覆盖 Akeno、Tibet AS$\gamma$、JACEE、LEAP、RICH、Fly's Eye、Haverah Park、MSU 等主流实验。	R2 核素/希腊字母/单位
439	- **[FACT]** 未给出 τ_{L,cl,0} 和 τ_{L,gal,0} 的具体数值。	- **[FACT]** 未给出 $\tau$_{L,cl,0} 和 $\tau$_{L,gal,0} 的具体数值。	R2 核素/希腊字母/单位
16	| 尤其 | 尤其 | in particular / notably | adv. | "- **[FACT]** 穿越热物质一段时间 τ 后，出现低能截止，分布为： - 截止以下：~β² dβ （式 3） - 截止以上：原律 - 截止速度：β_crit ∼ {Z² (n_e, n_H) τ}^(1/3) （式 4） - **[FACT]** 低于截止的粒子相空间上转移到热粒子库，可改变热粒子化学丰度——对 Li、Be、B 等丰度差异大的元素**尤其重要**。 - **[FACT]** **grammage**（" | 举例 |	| 尤其 | 尤其 | in particular / notably | adv. | "- **[FACT]** 穿越热物质一段时间 $\tau$ 后，出现低能截止，分布为： - 截止以下：~$\beta$² d$\beta$ （式 3） - 截止以上：原律 - 截止速度：$\beta$_crit ∼ {Z² (n_e, n_H) $\tau$}^(1/3) （式 4） - **[FACT]** 低于截止的粒子相空间上转移到热粒子库，可改变热粒子化学丰度——对 Li、Be、B 等丰度差异大的元素**尤其重要**。 - **[FACT]** **grammage**（" | 举例 |	R2 核素/希腊字母/单位
44	| γ 射线 | γ 射线 | 4 | §01 |	| $\gamma$ 射线 | $\gamma$ 射线 | 4 | §01 |	R2 核素/希腊字母/单位
70	- **[FACT]** Tibet ASγ 实验在 ~ 一个能量因子 10 范围内**可辨认地**展现出膝两侧的谱平滑过渡，与预期化学组成渐变一致 [55, 56, 77]。	- **[FACT]** Tibet AS$\gamma$ 实验在 ~ 一个能量因子 10 范围内**可辨认地**展现出膝两侧的谱平滑过渡，与预期化学组成渐变一致 [55, 56, 77]。	R2 核素/希腊字母/单位
83	- **与 Ramaty 团队 γ 线工作**：碎裂伴随的 γ 线发射预言与观测。	- **与 Ramaty 团队 $\gamma$ 线工作**：碎裂伴随的 $\gamma$ 线发射预言与观测。	R2 核素/希腊字母/单位
23	- **注入谱** p^(−2.67) dp + 非相对论电离损失 → grammage ~1 g/cm² → 低能截止 β_crit ∝ (Z² n_e τ)^(1/3)。	- **注入谱** p^(−2.67) dp + 非相对论电离损失 → grammage ~1 g/cm² → 低能截止 $\beta$_crit ∝ (Z² n_e $\tau$)^(1/3)。	R2 核素/希腊字母/单位
50	- τ_{L,cl,0}、τ_{L,gal,0} 的具体值未定。	- $\tau$_{L,cl,0}、$\tau$_{L,gal,0} 的具体值未定。	R2 核素/希腊字母/单位
60	3. 注入谱 N(p) ∝ p^(−2.67) dp，非相对论 β^(−2.67) dβ。	3. 注入谱 N(p) ∝ p^(−2.67) dp，非相对论 $\beta$^(−2.67) d$\beta$。	R2 核素/希腊字母/单位
61	4. 电离损失 dβ/dt ∝ n_e, n_H · β² · Z²，截止 β_crit ∝ (Z² n τ)^(1/3)。	4. 电离损失 d$\beta$/dt ∝ n_e, n_H · $\beta$² · Z²，截止 $\beta$_crit ∝ (Z² n $\tau$)^(1/3)。	R2 核素/希腊字母/单位
77	- **与 Ramaty 团队 γ 线工作**：碎裂伴随的 γ 线发射预言与观测。	- **与 Ramaty 团队 $\gamma$ 线工作**：碎裂伴随的 $\gamma$ 线发射预言与观测。	R2 核素/希腊字母/单位
90	- 式 (2) 电离损失 dβ/dt ∝ n β² Z²	- 式 (2) 电离损失 d$\beta$/dt ∝ n $\beta$² Z²	R2 核素/希腊字母/单位
91	- 式 (4) 截止 β_crit ∝ (Z² n τ)^(1/3)	- 式 (4) 截止 $\beta$_crit ∝ (Z² n $\tau$)^(1/3)	R2 核素/希腊字母/单位
