45	[FACT] B²FH 还提出了一个 x process，用来解释观测到的 Li、Be、B 的丰度。因为 Li、Be、B 在恒星内部温度下易被破坏而非生成，所以需要恒星外过程。到 1975 年，x process 已被归因为星际介质中 C、N、O 被宇宙线质子和 α 粒子散裂（以及反向过程）。	[FACT] B$^2$FH 还提出了一个 x process，用来解释观测到的 Li、Be、B 的丰度。因为 Li、Be、B 在恒星内部温度下易被破坏而非生成，所以需要恒星外过程。到 1975 年，x process 已被归因为星际介质中 C、N、O 被宇宙线质子和 $\alpha$ 粒子散裂（以及反向过程）。	R2 核素/希腊字母/单位
54	- 时间跨度：1937 (Goldschmidt) → 1956 (Suess-Urey) → 1957 (B²FH, Cameron) → 1968 (Cameron) → 1975（本文）。	- 时间跨度：1937 (Goldschmidt) → 1956 (Suess-Urey) → 1957 (B$^2$FH, Cameron) → 1968 (Cameron) → 1975（本文）。	R2 核素/希腊字母/单位
62	- 由此引出 B²FH 七过程框架的合理性，	- 由此引出 B$^2$FH 七过程框架的合理性，	R2 核素/希腊字母/单位
70	[INTERPRETATION] 作者特意把 "x process 已被确认 = 宇宙线散裂" 作为 B²FH 框架的第一个被成功解决的子问题来讲，是为了说明整个 B²FH 范式在 18 年里确实得到了实质性的验证和修补，而非仅仅是一个 1957 年的 "猜想"。	[INTERPRETATION] 作者特意把 "x process 已被确认 = 宇宙线散裂" 作为 B$^2$FH 框架的第一个被成功解决的子问题来讲，是为了说明整个 B$^2$FH 范式在 18 年里确实得到了实质性的验证和修补，而非仅仅是一个 1957 年的 "猜想"。	R2 核素/希腊字母/单位
80	[CRITIQUE] 章节中未交代 B²FH 与 Cameron (1957) 之间的具体分歧；对今天的读者而言，需要另行查阅 1957 年原始文献才能厘清两篇论文的差异。	[CRITIQUE] 章节中未交代 B$^2$FH 与 Cameron (1957) 之间的具体分歧；对今天的读者而言，需要另行查阅 1957 年原始文献才能厘清两篇论文的差异。	R2 核素/希腊字母/单位
67	[FACT] 同位素丰度是核合成理论的"指纹"。B²FH 通过比较观测同位素丰度与 s 过程、r 过程路径上的稳定同位素位置，确立了 s 与 r 的双重路径图景。本文对这一框架做了定量更新。	[FACT] 同位素丰度是核合成理论的"指纹"。B$^2$FH 通过比较观测同位素丰度与 s 过程、r 过程路径上的稳定同位素位置，确立了 s 与 r 的双重路径图景。本文对这一框架做了定量更新。	R2 核素/希腊字母/单位
71	[FACT] 太阳/陨石中 He、Ne、C、O 的丰度对宇宙学原初丰度与恒星产量都构成约束。He 是宇宙学产物，Ne 是 α 元素，C 与 O 是 He 燃烧与 H 燃烧的产物。	[FACT] 太阳/陨石中 He、Ne、C、O 的丰度对宇宙学原初丰度与恒星产量都构成约束。He 是宇宙学产物，Ne 是 $\alpha$ 元素，C 与 O 是 He 燃烧与 H 燃烧的产物。	R2 核素/希腊字母/单位
75	[FACT] "Xenonology"（氙同位素地球化学）通过陨石中异常 Xe 同位素组分反推短寿命核素（如 ¹²⁹I, ¹³⁵Cs）在太阳系形成时的存在，从而给出核合成时标约束。	[FACT] "Xenonology"（氙同位素地球化学）通过陨石中异常 Xe 同位素组分反推短寿命核素（如 $^{129}{\rm I}$, $^{135}{\rm Cs}$）在太阳系形成时的存在，从而给出核合成时标约束。	R2 核素/希腊字母/单位
77	[FACT] "Nucleocosmochronology"（核素宇宙年代学）通过长寿命放射性核素（如 ²³⁵U/²³⁸U, ²³²Th 等）的衰变来估计银河重元素合成的时标。本文将其作为 §III F 中银河产量模型的关键外部约束。	[FACT] "Nucleocosmochronology"（核素宇宙年代学）通过长寿命放射性核素（如 $^{235}{\rm U}$/$^{238}{\rm U}$, $^{232}{\rm Th}$ 等）的衰变来估计银河重元素合成的时标。本文将其作为 §III F 中银河产量模型的关键外部约束。	R2 核素/希腊字母/单位
50	- **SNR**：超新星直接抛射物，含 Fe-peak 与 α 元素；	- **SNR**：超新星直接抛射物，含 Fe-peak 与 $\alpha$ 元素；	R2 核素/希腊字母/单位
61	[FACT] 1970 年代中期的 Balloon/卫星实验首次给出宇宙线中同位素分辨数据，显示次级/初级核素比（如 ¹⁰Be/⁹Be）可以约束宇宙线传播时标。	[FACT] 1970 年代中期的 Balloon/卫星实验首次给出宇宙线中同位素分辨数据，显示次级/初级核素比（如 $^{10}{\rm Be}$/$^{9}{\rm Be}$）可以约束宇宙线传播时标。	R2 核素/希腊字母/单位
82	[INTERPRETATION] §II 整体构成一个"从内向外"的丰度地图：太阳系 → 银河系内恒星与 ISM → 河外星系。这个由近及远、由基准到变化的展开方式，是 B²FH 之后的标准做法。	[INTERPRETATION] §II 整体构成一个"从内向外"的丰度地图：太阳系 → 银河系内恒星与 ISM → 河外星系。这个由近及远、由基准到变化的展开方式，是 B$^2$FH 之后的标准做法。	R2 核素/希腊字母/单位
17	[FACT] B²FH (1957) 已经指出，只有 H、He 与极少量 Li 能够由大爆炸核合成解释，且 He 的质量丰度 Y ≈ 0.25 是 BBN 的自然结果。本文 §III A 在 1975 年语境中总结了 Alpher–Herman、Gamow、Wagoner、Weisskopf、Howard、Pecker 与 Hoyle 等人的贡献。	[FACT] B$^2$FH (1957) 已经指出，只有 H、He 与极少量 Li 能够由大爆炸核合成解释，且 He 的质量丰度 Y ≈ 0.25 是 BBN 的自然结果。本文 §III A 在 1975 年语境中总结了 Alpher–Herman、Gamow、Wagoner、Weisskopf、Howard、Pecker 与 Hoyle 等人的贡献。	R2 核素/希腊字母/单位
21	[FACT] BBN 的基本机制：早期宇宙的强相互作用在 t ~ $10^{-5}$ s 后冻结，中子/质子比由弱相互作用冻结时的温度决定（约 1/6）。此后中子经 β 衰变（τ ≈ 878 s）缓慢减少，直到 t ~ 200–300 s 时温度降到 ~$10^{9}$ K，质子与中子结合成 D，进而快速生成 ³He、⁴He 和微量的 ⁷Li。	[FACT] BBN 的基本机制：早期宇宙的强相互作用在 t ~ $10^{-5}$ s 后冻结，中子/质子比由弱相互作用冻结时的温度决定（约 1/6）。此后中子经 $\beta$ 衰变（$\tau$ ≈ 878 s）缓慢减少，直到 t ~ 200–300 s 时温度降到 ~$10^{9}$ K，质子与中子结合成 D，进而快速生成 $^{3}{\rm He}$、$^{4}{\rm He}$ 和微量的 $^{7}{\rm Li}$。	R2 核素/希腊字母/单位
24	- **氘瓶颈**：由于 ²He 与 ⁵He 不稳定，核合成必须先经过 D 这一 "瓶颈"；这要求温度降到 T ≲ $10^{9}$ K 后才能大规模合成 ⁴He。	- **氘瓶颈**：由于 $^{2}{\rm He}$ 与 $^{5}{\rm He}$ 不稳定，核合成必须先经过 D 这一 "瓶颈"；这要求温度降到 T ≲ $10^{9}$ K 后才能大规模合成 $^{4}{\rm He}$。	R2 核素/希腊字母/单位
25	- **最终 ⁴He 丰度**：对 baryon-to-photon 比 η 不敏感，主要由 n/p 冻结比决定；Y_p ≈ 0.24–0.25。	- **最终 $^{4}{\rm He}$ 丰度**：对 baryon-to-photon 比 $\eta$ 不敏感，主要由 n/p 冻结比决定；Y_p ≈ 0.24–0.25。	R2 核素/希腊字母/单位
26	- **D、³He、⁷Li 丰度**：对 η 强烈敏感，可用于约束宇宙重子密度。	- **D、$^{3}{\rm He}$、$^{7}{\rm Li}$ 丰度**：对 $\eta$ 强烈敏感，可用于约束宇宙重子密度。	R2 核素/希腊字母/单位
32	此时 n/p ≈ exp(−Δm/T) ≈ 1/6。	此时 n/p ≈ exp(−$\Delta$m/T) ≈ 1/6。	R2 核素/希腊字母/单位
36	其中 τ_n = 878 s 为中子 β 衰变寿命。	其中 $\tau$_n = 878 s 为中子 $\beta$ 衰变寿命。	R2 核素/希腊字母/单位
38	[FACT] 原初 ⁴He 质量分数（近似解析解）：	[FACT] 原初 $^{4}{\rm He}$ 质量分数（近似解析解）：	R2 核素/希腊字母/单位
46	- ⁷Li 在金属贫乏晕星中的 Spite plateau 尚未被清晰识别（1982 年才报告），因此 1975 年 Li 观测仍存在争议；	- $^{7}{\rm Li}$ 在金属贫乏晕星中的 Spite plateau 尚未被清晰识别（1982 年才报告），因此 1975 年 Li 观测仍存在争议；	R2 核素/希腊字母/单位
51	### 4.3.1 从 B²FH 的 x process 到宇宙线散裂	### 4.3.1 从 B$^2$FH 的 x process 到宇宙线散裂	R2 核素/希腊字母/单位
53	[FACT] B²FH 提出的 x process 用于解释 Li、Be、B 的丰度。B²FH 曾列出 5 个候选来源：	[FACT] B$^2$FH 提出的 x process 用于解释 Li、Be、B 的丰度。B$^2$FH 曾列出 5 个候选来源：	R2 核素/希腊字母/单位
79	- C, N, O + p/α → Li, Be, B + 碎片；	- C, N, O + p/$\alpha$ → Li, Be, B + 碎片；	R2 核素/希腊字母/单位
80	- p, α + C, N, O (ISM) → Li, Be, B + 碎片（"反向"散裂）。	- p, $\alpha$ + C, N, O (ISM) → Li, Be, B + 碎片（"反向"散裂）。	R2 核素/希腊字母/单位
86	- ¹⁰Be 是放射性核（T_{1/2} ≈ 1.5 × $10^{6}$ yr），其宇宙线丰度直接给出传播时标约束；	- $^{10}{\rm Be}$ 是放射性核（T_{1/2} ≈ 1.5 × $10^{6}$ yr），其宇宙线丰度直接给出传播时标约束；	R2 核素/希腊字母/单位
91	- 原初 ⁴He 质量丰度 Y_p ≈ 0.24–0.25；	- 原初 $^{4}{\rm He}$ 质量丰度 Y_p ≈ 0.24–0.25；	R2 核素/希腊字母/单位
93	- 中子 β 衰变寿命 τ_n ≈ 878 s；	- 中子 $\beta$ 衰变寿命 $\tau$_n ≈ 878 s；	R2 核素/希腊字母/单位
94	- ¹⁰Be 半衰期 T_{1/2} ≈ 1.5 × $10^{6}$ yr；	- $^{10}{\rm Be}$ 半衰期 T_{1/2} ≈ 1.5 × $10^{6}$ yr；	R2 核素/希腊字母/单位
99	[INTERPRETATION] §III A 与 B 合在一起构成 "恒星外核合成" 的完整图景：BBN 在大爆炸期间一次性决定了 H/He/D/³He/⁷Li 的原初比例；宇宙线散裂则在银河演化过程中以持续的方式补充 Li/Be/B。两个过程分别在 t ~ 分钟和 t ~ Gyr 的时标上运作，共同解释了 B²FH 框架中 "非恒星起源" 的部分。	[INTERPRETATION] §III A 与 B 合在一起构成 "恒星外核合成" 的完整图景：BBN 在大爆炸期间一次性决定了 H/He/D/$^{3}{\rm He}$/$^{7}{\rm Li}$ 的原初比例；宇宙线散裂则在银河演化过程中以持续的方式补充 Li/Be/B。两个过程分别在 t ~ 分钟和 t ~ Gyr 的时标上运作，共同解释了 B$^2$FH 框架中 "非恒星起源" 的部分。	R2 核素/希腊字母/单位
103	[CRITIQUE] 1975 年的 BBN 计算对 η 的约束仍较宽（$10^{-10}$ < η < $10^{-7}$），主要因为 D 的观测值争议大。1990 年代 COBE/WMAP 之后 η 被精确到 ~$10^{-9}$ 量级，BBN 变成精确检验工具。这是本文写作时未能预见的重要后续进展。	[CRITIQUE] 1975 年的 BBN 计算对 $\eta$ 的约束仍较宽（$10^{-10}$ < $\eta$ < $10^{-7}$），主要因为 D 的观测值争议大。1990 年代 COBE/WMAP 之后 $\eta$ 被精确到 ~$10^{-9}$ 量级，BBN 变成精确检验工具。这是本文写作时未能预见的重要后续进展。	R2 核素/希腊字母/单位
7	# 5. Hydrostatic & Violent Processes in Stars (H, He, C, O, Si Burning, ε Process)	# 5. Hydrostatic & Violent Processes in Stars (H, He, C, O, Si Burning, $\epsilon$ Process)	R2 核素/希腊字母/单位
11	§III C 讨论恒星内部的静力学核燃烧（H、He、C、O、Si）；§III D 讨论相应的爆发燃烧（explosive C, O, Si burning）以及 ε 过程。	§III C 讨论恒星内部的静力学核燃烧（H、He、C、O、Si）；§III D 讨论相应的爆发燃烧（explosive C, O, Si burning）以及 $\epsilon$ 过程。	R2 核素/希腊字母/单位
18	- **pp 链**：主导低质量恒星（M ≲ 1.3 M_☉），能量产生率对温度依赖较弱（ε ∝ T⁴）；	- **pp 链**：主导低质量恒星（M ≲ 1.3 M_☉），能量产生率对温度依赖较弱（$\epsilon$ ∝ T⁴）；	R2 核素/希腊字母/单位
19	- **CNO 循环**：主导大质量恒星（M ≳ 1.3 M_☉），能量产生率对温度依赖很强（ε ∝ T¹⁶ 至 T²⁰），并解释了恒星核心的温度敏感性。	- **CNO 循环**：主导大质量恒星（M ≳ 1.3 M_☉），能量产生率对温度依赖很强（$\epsilon$ ∝ T¹⁶ 至 T²⁰），并解释了恒星核心的温度敏感性。	R2 核素/希腊字母/单位
21	[FACT] "hot CNO cycle"（即 CNO bi-cycle）发生在极高温度下（T ≳ 3 × $10^{8}$ K），涉及 ¹⁴O、¹⁵O 等不稳定核的 β 衰变环节，是 X 射线双星、新星、Ia 型超新星前身星的重要过程。	[FACT] "hot CNO cycle"（即 CNO bi-cycle）发生在极高温度下（T ≳ 3 × $10^{8}$ K），涉及 $^{14}{\rm O}$、$^{15}{\rm O}$ 等不稳定核的 $\beta$ 衰变环节，是 X 射线双星、新星、Ia 型超新星前身星的重要过程。	R2 核素/希腊字母/单位
25	[FACT] 3α 反应在 T ≈ $10^{8}$ K 启动：	[FACT] 3$\alpha$ 反应在 T ≈ $10^{8}$ K 启动：	R2 核素/希腊字母/单位
27	随后 ¹²C(α,γ)¹⁶O 生成氧。	随后 $^{12}{\rm C}$($\alpha$,$\gamma$)$^{16}{\rm O}$ 生成氧。	R2 核素/希腊字母/单位
29	[FACT] ¹²C 与 ¹⁶O 的最终比例对 He 燃烧温度与密度敏感，是恒星核合成的关键不确定度之一。1975 年 Cameron 等人的计算给出 C/O ≈ 1（数密度比），但不同模型的结果可相差数倍。	[FACT] $^{12}{\rm C}$ 与 $^{16}{\rm O}$ 的最终比例对 He 燃烧温度与密度敏感，是恒星核合成的关键不确定度之一。1975 年 Cameron 等人的计算给出 C/O ≈ 1（数密度比），但不同模型的结果可相差数倍。	R2 核素/希腊字母/单位
31	[FACT] Hoyle 共振的存在是 "精细调节"（fine-tuning）最经典的例子：如果 ¹²C 的 7.65 MeV 能级偏离几百 keV，3α 反应速率将急剧下降，宇宙中的重元素生产将基本停滞。	[FACT] Hoyle 共振的存在是 "精细调节"（fine-tuning）最经典的例子：如果 $^{12}{\rm C}$ 的 7.65 MeV 能级偏离几百 keV，3$\alpha$ 反应速率将急剧下降，宇宙中的重元素生产将基本停滞。	R2 核素/希腊字母/单位
36	- **C 燃烧**：T ~ 6–8 × $10^{8}$ K，主要反应 ¹²C+¹²C；	- **C 燃烧**：T ~ 6–8 × $10^{8}$ K，主要反应 $^{12}{\rm C}$+$^{12}{\rm C}$；	R2 核素/希腊字母/单位
37	- **Ne 燃烧**：T ~ 1.2–1.5 × $10^{9}$ K，通过光解 ²⁰Ne 后再生 α；	- **Ne 燃烧**：T ~ 1.2–1.5 × $10^{9}$ K，通过光解 $^{20}{\rm Ne}$ 后再生 $\alpha$；	R2 核素/希腊字母/单位
53	其中 n_i、A_i、g_i、B_i 分别是核种 i 的数密度、质量数、简并度、结合能；n_A 为单位核子的密度。在 NSE 条件下，物质组成由温度、密度、中子过剩 η_n 唯一确定，向结合能最高的 Fe-peak 核（⁵⁶Ni → β⁺ → ⁵⁶Co → β⁺ → ⁵⁶Fe）演化。	其中 n_i、A_i、g_i、B_i 分别是核种 i 的数密度、质量数、简并度、结合能；n_A 为单位核子的密度。在 NSE 条件下，物质组成由温度、密度、中子过剩 $\eta$_n 唯一确定，向结合能最高的 Fe-peak 核（$^{56}{\rm Ni}$ → $\beta^{"+" if m.group(1)=="⁺" else "-"}$ → $^{56}{\rm Co}$ → $\beta^{"+" if m.group(1)=="⁺" else "-"}$ → $^{56}{\rm Fe}$）演化。	R2 核素/希腊字母/单位
60	[FACT] Ia 型超新星（如 SN 1972e）由碳丰度的白矮星（接近 Chandrasekhar 极限 ~1.4 M_☉）中的碳爆燃/爆轰产生。核心 C 一旦点燃，通过 NSE 产生大量 ⁵⁶Ni（~0.5–1.0 M_☉），其衰变链 ⁵⁶Ni → ⁵⁶Co → ⁵⁶Fe 提供了 Ia 型超新星晚期光变的能量来源。	[FACT] Ia 型超新星（如 SN 1972e）由碳丰度的白矮星（接近 Chandrasekhar 极限 ~1.4 M_☉）中的碳爆燃/爆轰产生。核心 C 一旦点燃，通过 NSE 产生大量 $^{56}{\rm Ni}$（~0.5–1.0 M_☉），其衰变链 $^{56}{\rm Ni}$ → $^{56}{\rm Co}$ → $^{56}{\rm Fe}$ 提供了 Ia 型超新星晚期光变的能量来源。	R2 核素/希腊字母/单位
65	[FACT] 大质量恒星的 C 层在核心坍缩 SN 激波穿过时可被点燃，产生部分 α 元素。	[FACT] 大质量恒星的 C 层在核心坍缩 SN 激波穿过时可被点燃，产生部分 $\alpha$ 元素。	R2 核素/希腊字母/单位
67	### 5.3.2 Explosive oxygen and silicon burning and the ε process	### 5.3.2 Explosive oxygen and silicon burning and the $\epsilon$ process	R2 核素/希腊字母/单位
71	[FACT] ε 过程（B²FH 引入）是指 Si 燃烧后期接近 NSE 但尚未完全达到 NSE 时的 "准平衡" 阶段，此时 (n,p) 与 (p,n) 反应导致丰度从 α 元素侧向 Fe-peak 侧 "溢出"，是 Fe-peak 元素生产的关键区域。	[FACT] $\epsilon$ 过程（B$^2$FH 引入）是指 Si 燃烧后期接近 NSE 但尚未完全达到 NSE 时的 "准平衡" 阶段，此时 (n,p) 与 (p,n) 反应导致丰度从 $\alpha$ 元素侧向 Fe-peak 侧 "溢出"，是 Fe-peak 元素生产的关键区域。	R2 核素/希腊字母/单位
77	| H (pp) | ~1.5 × $10^{7}$ | $10^{9}$ yr (1 M_☉) | ⁴He |	| H (pp) | ~1.5 × $10^{7}$ | $10^{9}$ yr (1 M_☉) | $^{4}{\rm He}$ |	R2 核素/希腊字母/单位
78	| H (CNO) | ~2 × $10^{7}$ | $10^{7}$ yr (10 M_☉) | ⁴He + ¹⁴N |	| H (CNO) | ~2 × $10^{7}$ | $10^{7}$ yr (10 M_☉) | $^{4}{\rm He}$ + $^{14}{\rm N}$ |	R2 核素/希腊字母/单位
79	| He | ~$10^{8}$ | ~$10^{6}$ yr | ¹²C, ¹⁶O |	| He | ~$10^{8}$ | ~$10^{6}$ yr | $^{12}{\rm C}$, $^{16}{\rm O}$ |	R2 核素/希腊字母/单位
83	| Si | ~3–5 × $10^{9}$ | ~1 d | Fe-peak (⁵⁶Ni) |	| Si | ~3–5 × $10^{9}$ | ~1 d | Fe-peak ($^{56}{\rm Ni}$) |	R2 核素/希腊字母/单位
84	| Si (explosive) | ~5 × $10^{9}$ | ~10 s | Fe-peak + ε-process |	| Si (explosive) | ~5 × $10^{9}$ | ~10 s | Fe-peak + $\epsilon$-process |	R2 核素/希腊字母/单位
87	- Hoyle 共振：¹²C 激发态在 7.65 MeV	- Hoyle 共振：$^{12}{\rm C}$ 激发态在 7.65 MeV	R2 核素/希腊字母/单位
88	- ⁵⁶Ni → ⁵⁶Co → ⁵⁶Fe 衰变链半衰期：6.1 d → 77.3 d	- $^{56}{\rm Ni}$ → $^{56}{\rm Co}$ → $^{56}{\rm Fe}$ 衰变链半衰期：6.1 d → 77.3 d	R2 核素/希腊字母/单位
89	- Ia 型 SN 产量：每事件 ~0.5–1.0 M_☉ ⁵⁶Ni	- Ia 型 SN 产量：每事件 ~0.5–1.0 M_☉ $^{56}{\rm Ni}$	R2 核素/希腊字母/单位
100	[CRITIQUE] 1975 年的 §III C–D 对 ¹²C/¹⁶O 比、Ia 型 SN 的爆燃/爆轰选择、Si 燃烧 NSE 的精确实现等关键问题都停留在 "理论框架已知但细节未定" 的水平。今天这些已经通过大规模数值模拟被推进到很高精度。	[CRITIQUE] 1975 年的 §III C–D 对 $^{12}{\rm C}$/$^{16}{\rm O}$ 比、Ia 型 SN 的爆燃/爆轰选择、Si 燃烧 NSE 的精确实现等关键问题都停留在 "理论框架已知但细节未定" 的水平。今天这些已经通过大规模数值模拟被推进到很高精度。	R2 核素/希腊字母/单位
17	[FACT] B²FH 提出建造 A > 56 的重元素（特别是 Z ≳ 26）的主要方式有三：	[FACT] B$^2$FH 提出建造 A > 56 的重元素（特别是 Z ≳ 26）的主要方式有三：	R2 核素/希腊字母/单位
18	- **s 过程**（slow neutron capture）：中子俘获时标 ≫ β 衰变时标，核素沿稳定线逐步生长；	- **s 过程**（slow neutron capture）：中子俘获时标 ≫ $\beta$ 衰变时标，核素沿稳定线逐步生长；	R2 核素/希腊字母/单位
19	- **r 过程**（rapid neutron capture）：中子俘获时标 ≪ β 衰变时标，核素被推到远离 β 稳定线的丰中子侧；	- **r 过程**（rapid neutron capture）：中子俘获时标 ≪ $\beta$ 衰变时标，核素被推到远离 $\beta$ 稳定线的丰中子侧；	R2 核素/希腊字母/单位
20	- **p 过程**（photodisintegration / (γ,n) 或 (p,γ)）：通过光子破坏已有核素，或通过质子俘获，生成 "质子富集" 的稳定核（p 核）。	- **p 过程**（photodisintegration / ($\gamma$,n) 或 (p,$\gamma$)）：通过光子破坏已有核素，或通过质子俘获，生成 "质子富集" 的稳定核（p 核）。	R2 核素/希腊字母/单位
29	- **¹³C(α,n)¹⁶O**：在 He 壳层燃烧间隙由 ¹³C 层提供，是中子通量的主要来源；	- **$^{13}{\rm C}$($\alpha$,n)$^{16}{\rm O}$**：在 He 壳层燃烧间隙由 $^{13}{\rm C}$ 层提供，是中子通量的主要来源；	R2 核素/希腊字母/单位
30	- **²²Ne(α,n)²⁵Mg**：在热脉冲期间被激活，产生 "弱 s 过程"（weak s-process）分支。	- **$^{22}{\rm Ne}$($\alpha$,n)$^{25}{\rm Mg}$**：在热脉冲期间被激活，产生 "弱 s 过程"（weak s-process）分支。	R2 核素/希腊字母/单位
32	[FACT] 中子通量 n_n v_n ≈ $10^{7}$–$10^{11}$ cm⁻³ s⁻¹，对应中子俘获时标 τ_n ≈ $10^{1}$–$10^{5}$ yr，远长于大多数 β 衰变时标，因此核素路径紧贴 β 稳定线。	[FACT] 中子通量 n_n v_n ≈ $10^{7}$–$10^{11}$ cm⁻³ s⁻¹，对应中子俘获时标 $\tau$_n ≈ $10^{1}$–$10^{5}$ yr，远长于大多数 $\beta$ 衰变时标，因此核素路径紧贴 $\beta$ 稳定线。	R2 核素/希腊字母/单位
40	- **¹⁷⁷Lu 分支**：¹⁷⁷Lu 有一个低能激发态，其寿命短于基态。s 过程在此分支：基态 β 衰变生成 ¹⁷⁷Hf，激发态则再俘获一个中子生成 ¹⁷⁸Hf。由于激发态布居依赖于温度 T 和电子密度 ρ_e，该分支的产物比可用于反推 s 过程发生的温度条件——这是 §III E 最关键的"核素温度计"。	- **$^{177}{\rm Lu}$ 分支**：$^{177}{\rm Lu}$ 有一个低能激发态，其寿命短于基态。s 过程在此分支：基态 $\beta$ 衰变生成 $^{177}{\rm Hf}$，激发态则再俘获一个中子生成 $^{178}{\rm Hf}$。由于激发态布居依赖于温度 T 和电子密度 $\rho$_e，该分支的产物比可用于反推 s 过程发生的温度条件——这是 §III E 最关键的"核素温度计"。	R2 核素/希腊字母/单位
57	[FACT] r 过程需要极高的中子通量（n_n v_n ≳ $10^{20}$ cm⁻³ s⁻¹），使得核素在被 β 衰变之前就连续俘获多个中子，路径深入到丰中子侧，直到中子分离能降至 ~2 MeV 以下的"r 过程等待点"（waiting points，通常在 N = 50, 82, 126 幻数处），此时中子俘获变得缓慢，核素 β 衰变前进，形成 r 峰。	[FACT] r 过程需要极高的中子通量（n_n v_n ≳ $10^{20}$ cm⁻³ s⁻¹），使得核素在被 $\beta$ 衰变之前就连续俘获多个中子，路径深入到丰中子侧，直到中子分离能降至 ~2 MeV 以下的"r 过程等待点"（waiting points，通常在 N = 50, 82, 126 幻数处），此时中子俘获变得缓慢，核素 $\beta$ 衰变前进，形成 r 峰。	R2 核素/希腊字母/单位
75	[FACT] 放射性长寿命核素 ²³²Th (T_{1/2} ≈ 1.4 × $10^{10}$ yr)、²³⁸U (T_{1/2} ≈ 4.5 × $10^{9}$ yr)、²³⁵U (T_{1/2} ≈ 7.0 × $10^{8}$ yr)、²⁴⁴Pu (T_{1/2} ≈ 8 × $10^{7}$ yr) 都是纯 r 过程产物。它们在陨石中的残余丰度（通过子核的异常 Xe、Pb 同位素比显示）是 r 过程定量约束的基石。	[FACT] 放射性长寿命核素 $^{232}{\rm Th}$ (T_{1/2} ≈ 1.4 × $10^{10}$ yr)、$^{238}{\rm U}$ (T_{1/2} ≈ 4.5 × $10^{9}$ yr)、$^{235}{\rm U}$ (T_{1/2} ≈ 7.0 × $10^{8}$ yr)、$^{244}{\rm Pu}$ (T_{1/2} ≈ 8 × $10^{7}$ yr) 都是纯 r 过程产物。它们在陨石中的残余丰度（通过子核的异常 Xe、Pb 同位素比显示）是 r 过程定量约束的基石。	R2 核素/希腊字母/单位
82	- **(γ,n) 光破坏**：在高温（T ~ 2–3 × $10^{9}$ K）下，已有的 s/r 核被高能光子轰击，逐出中子，"回退"到质子侧的稳定核。这需要一个既高温又富含 s/r 种子的环境——典型场所是超新星 O/Ne 层的激波加热区域。	- **($\gamma$,n) 光破坏**：在高温（T ~ 2–3 × $10^{9}$ K）下，已有的 s/r 核被高能光子轰击，逐出中子，"回退"到质子侧的稳定核。这需要一个既高温又富含 s/r 种子的环境——典型场所是超新星 O/Ne 层的激波加热区域。	R2 核素/希腊字母/单位
83	- **(p,γ) / (α,γ)**：在低 Z 端（如 ⁹²Mo、⁹⁴Mo、⁹⁶Ru、¹⁴⁴Sm）也可能由质子俘获贡献，但效率较低。	- **(p,$\gamma$) / ($\alpha$,$\gamma$)**：在低 Z 端（如 $^{92}{\rm Mo}$、$^{94}{\rm Mo}$、$^{96}{\rm Ru}$、$^{144}{\rm Sm}$）也可能由质子俘获贡献，但效率较低。	R2 核素/希腊字母/单位
87	[FACT] p 核包括 ⁹²Mo、⁹⁴Mo、⁹⁶Ru、¹⁴⁴Sm、¹⁵²Sm、¹⁵⁸Gd、¹⁸⁰Ta、¹⁹²Pt 等，丰度普遍在太阳系丰度曲线的 <1% 级别。	[FACT] p 核包括 $^{92}{\rm Mo}$、$^{94}{\rm Mo}$、$^{96}{\rm Ru}$、$^{144}{\rm Sm}$、$^{152}{\rm Sm}$、$^{158}{\rm Gd}$、$^{180}{\rm Ta}$、$^{192}{\rm Pt}$ 等，丰度普遍在太阳系丰度曲线的 <1% 级别。	R2 核素/希腊字母/单位
107	- 对每层在每阶段（主序、巨星、AGB、SN）计算各核素产物的质量增量 ΔM_i；	- 对每层在每阶段（主序、巨星、AGB、SN）计算各核素产物的质量增量 $\Delta$M_i；	R2 核素/希腊字母/单位
114	其中 Salpeter (1955) 提出的 α = 2.35 是 1975 年标准选择。	其中 Salpeter (1955) 提出的 $\alpha$ = 2.35 是 1975 年标准选择。	R2 核素/希腊字母/单位
122	[FACT] α = 2.35 使大质量恒星数量相对较少，因此每代恒星的重元素产量由 M ≈ 10–40 M_☉ 的恒星主导。α 的微小变化（±0.2）会导致产量变化 ~30–50%。	[FACT] $\alpha$ = 2.35 使大质量恒星数量相对较少，因此每代恒星的重元素产量由 M ≈ 10–40 M_☉ 的恒星主导。$\alpha$ 的微小变化（±0.2）会导致产量变化 ~30–50%。	R2 核素/希腊字母/单位
128	其中 σ 为中子俘获截面，n_n v_n 为中子通量，λ_β 为 β 衰变率。	其中 $\sigma$ 为中子俘获截面，n_n v_n 为中子通量，$\lambda$_$\beta$ 为 $\beta$ 衰变率。	R2 核素/希腊字母/单位
147	| 关键观察 | ¹⁷⁷Lu 分支点——同一核同时有 β 衰变与中子俘获两条路径 |	| 关键观察 | $^{177}{\rm Lu}$ 分支点——同一核同时有 $\beta$ 衰变与中子俘获两条路径 |	R2 核素/希腊字母/单位
148	| 作者的解释 | 分支比依赖 T 与 ρ_e，因此可用于诊断 s 过程的物理条件 |	| 作者的解释 | 分支比依赖 T 与 $\rho$_e，因此可用于诊断 s 过程的物理条件 |	R2 核素/希腊字母/单位
